346440448522321920, 185.7814, 10.5801, 2.7422, 0.00011, J122307.5+103448.2, 185.7812, 10.5801, 2.71940
287049376113623040, 185.8763, 53.8139, 3.2759, 0.00004, J122330.3+534850.1, 185.8762, 53.8139, 3.26710
94235952569909248, 187.3505, -2.1541, 3.6231, 0.00004, J122924.1-020914.7, 187.3504, -2.1541, 2.70090
273538308837998592, 187.6421, 51.1475, 3.2426, 0.00038, J123034.0+510850.8, 187.6417, 51.1474, 2.76860
139271613995548672, 189.9049, 67.6724, 4.4235, 0.00034, J123937.1+674020.8, 189.9046, 67.6724, 4.25450
139271613995548672, 189.9049, 67.6724, 4.4235, 0.00034, J123937.1+674020.8, 189.9046, 67.6724, 4.37230
371210713164677120, 193.0088, 56.0777, 3.4048, 0.00010, J125202.1+560439.8, 193.0087, 56.0777, 3.23580
238916994190016512, 194.4277, 5.5634, 3.0591, 0.00017, J125742.6+053348.2, 194.4275, 5.5634, 3.04700
95642033716199424, 195.4691, -3.1248, 3.0585, 0.00031, J130152.5-030729.3, 195.4688, -3.1248, 3.05250
82695483142701056, 195.5672, 0.5089, 4.5065, 0.00013, J130216.1+003032.1, 195.5671, 0.5089, 4.18710
239478521842368512, 197.3793, 5.2959, 3.0788, 0.00017, J130931.0+051745.3, 197.3792, 5.2959, 3.04820
361077520017129472, 200.5235, 49.7311, 3.2332, 0.00016, J132205.6+494352.0, 200.5233, 49.7311, 3.20710
270159607190519808, 200.6464, 58.6902, 2.8308, 0.00017, J132235.1+584124.6, 200.6463, 58.6902, 2.81860
148562121909600256, 201.7852, 2.3338, 2.5518, 0.00017, J132708.4+022001.6, 201.7850, 2.3338, 2.52080
256367187021791232, 202.1847, -2.4026, 3.6396, 0.00012, J132844.3-022409.2, 202.1846, -2.4026, 2.52940
372055064992284672, 202.3090, 55.6278, 3.1718, 0.00023, J132914.1+553740.2, 202.3088, 55.6278, 2.18520
361359007564169216, 202.6261, 49.4552, 3.8587, 0.00025, J133030.2+492718.6, 202.6258, 49.4552, 3.82390
240041629111549952, 202.7029, 3.6756, 2.8226, 0.00035, J133048.6+034032.1, 202.7025, 3.6756, 2.32260
378529110667821056, 203.8035, 44.0715, 3.0858, 0.00021, J133512.8+440417.3, 203.8033, 44.0715, 2.35610
372618156285362176, 209.1991, 54.9309, 3.1142, 0.00038, J135647.7+545551.4, 209.1987, 54.9309, 2.60150
241167375179710464, 209.5166, 3.8267, 2.8890, 0.00032, J135803.9+034936.0, 209.5163, 3.8267, 2.85350
379092187968700416, 210.1209, 41.2121, 2.5399, 0.00005, J140029.0+411243.4, 210.1208, 41.2121, 2.53700
372618158109884416, 210.1590, 56.1068, 2.9066, 0.00021, J140038.1+560624.6, 210.1587, 56.1068, 2.65870
222027072728465408, 212.2259, 58.4129, 3.1207, 0.00009, J140854.2+582446.3, 212.2258, 58.4129, 2.38020
373180957068361728, 212.9637, 55.2864, 2.3246, 0.00041, J141151.2+551710.8, 212.9633, 55.2863, 2.29230
392884475463204864, 215.1749, 42.3825, 3.3781, 0.00028, J142041.9+422257.0, 215.1746, 42.3825, 3.33590
362484762280984576, 215.5404, 46.9924, 3.8126, 0.00002, J142209.7+465932.5, 215.5404, 46.9924, 3.19650
392884475417067520, 215.6662, 42.0390, 3.2362, 0.00035, J142239.8+420220.3, 215.6658, 42.0390, 2.61060
362766249106604032, 216.3029, 44.2854, 3.3796, 0.00002, J142512.7+441707.4, 216.3029, 44.2854, 2.57750
294648141746012160, 218.4793, 50.6424, 2.4720, 0.00013, J143355.0+503832.4, 218.4792, 50.6423, 2.35670
165167775281577984, 218.7512, 3.9010, 2.4940, 0.00033, J143500.2+035403.5, 218.7508, 3.9010, 2.27020
151094029931511808, 218.9035, 1.1658, 2.9784, 0.00015, J143536.8+010956.9, 218.9033, 1.1658, 2.94960
165167775491293184, 219.2815, 4.4714, 2.8346, 0.00027, J143707.5+042817.0, 219.2812, 4.4714, 2.84010
294930789198462976, 220.6376, 49.8785, 3.1747, 0.00005, J144233.0+495242.6, 220.6375, 49.8785, 3.11130
222590466598633472, 221.5260, 58.5149, 2.2275, 0.00013, J144606.2+583053.6, 221.5258, 58.5149, 2.20760
222590466598633472, 221.5260, 58.5149, 2.2275, 0.00013, J144606.2+583053.6, 221.5258, 58.5149, 2.20800
171360472375754752, 221.9686, 58.4056, 2.9738, 0.00032, J144752.4+582420.2, 221.9683, 58.4056, 2.81800
86916179846758400, 221.9935, -0.8487, 3.8217, 0.00017, J144758.4-005055.3, 221.9933, -0.8487, 2.76390
374025483630673920, 222.8580, 50.1777, 3.9530, 0.00008, J145125.9+501039.6, 222.8579, 50.1777, 3.29230
374025483265769472, 223.4376, 50.4727, 2.5255, 0.00011, J145345.0+502821.9, 223.4375, 50.4728, 2.17230
295493816582930432, 225.6120, 48.6199, 3.2102, 0.00036, J150226.8+483711.4, 225.6117, 48.6198, 2.27250
363610690797174784, 226.3885, 41.3295, 3.4002, 0.00020, J150533.2+411946.3, 226.3883, 41.3295, 2.23090
87480540449472512, 226.5468, 0.3066, 2.8249, 0.00013, J150611.2+001823.6, 226.5467, 0.3066, 2.20710
328144707316088832, 227.2164, 51.9410, 3.8045, 0.00019, J150851.9+515627.7, 227.2163, 51.9410, 2.73330
260026478656225280, 228.2266, -0.9435, 4.4572, 0.00030, J151254.3-005636.6, 228.2262, -0.9435, 4.39940
166575146402840576, 229.8520, 3.7782, 3.7124, 0.00038, J151924.4+034641.5, 229.8517, 3.7782, 2.72640
328426388195377152, 230.5023, 51.4202, 2.5918, 0.00021, J152200.5+512512.6, 230.5021, 51.4202, 2.22720
223716087223549952, 230.9979, 54.4992, 2.5172, 0.00037, J152359.4+542956.9, 230.9975, 54.4991, 2.31640
374869824582451200, 232.1116, 47.7445, 3.9311, 0.00039, J152826.7+474440.3, 232.1113, 47.7445, 3.81100
167138112311394304, 232.9427, 2.5190, 2.4957, 0.00016, J153146.2+023108.3, 232.9425, 2.5190, 2.26280
296618499608936448, 236.1931, 41.3433, 3.5482, 0.00014, J154446.3+412035.7, 236.1929, 41.3433, 3.02290
296618499608936448, 236.1931, 41.3433, 3.5482, 0.00014, J154446.3+412035.7, 236.1929, 41.3433, 3.06160
