111124107688411136, 13.1060, 0.7142, 2.93350, J005225.44+004251.1, 2.920, 51913, 394, 531
185153159230914560, 13.1230, -11.0528, 2.45240, J005229.50-110310.0, 2.438, 52177, 657, 244
118442274974597120, 13.3300, 13.7858, 2.92032, J005319.20+134708.8, 2.923, 51871, 420, 121
111124107604525056, 13.5833, 0.4578, 2.48997, J005419.98+002728.0, 2.519, 51913, 394, 511
111405023367266304, 13.7285, -0.7123, 2.21838, J005454.84-004244.1, 2.219, 51783, 395, 304
185153160455651328, 13.7874, -8.9874, 2.47516, J005508.97-085914.8, 2.476, 52177, 657, 536
185434501713756160, 14.2219, -9.6894, 3.25362, J005653.25-094121.7, 3.244, 52146, 658, 399
118442274966208512, 14.2508, 14.6272, 2.64321, J005700.19+143737.8, 2.643, 51871, 420, 119
111405023744753664, 14.2641, 0.2356, 3.01496, J005703.39+001408.2, 3.015, 51783, 395, 394
111405023958663168, 14.5596, 1.2584, 2.49490, J005814.31+011530.3, 2.495, 51783, 395, 445
111405024239681536, 14.8444, 0.0504, 4.18360, J005922.65+000301.4, 4.154, 51783, 395, 512
185434502095437824, 14.9379, -9.8653, 3.03629, J005945.10-095155.1, 3.036, 52146, 658, 490
118723536398319616, 15.1655, 15.6751, 2.57544, J010039.71+154030.3, 2.575, 51821, 421, 406
118723535383298048, 15.3271, 14.4466, 2.38286, J010118.51+142647.6, 2.383, 51821, 421, 164
111686640581214208, 15.5376, 0.3063, 2.28200, J010209.03+001822.7, 2.283, 51816, 396, 424
111405024659111936, 15.6146, 0.8603, 2.53190, J010227.51+005136.9, 2.533, 51783, 395, 612
185434502481313792, 15.6235, -9.2702, 2.28828, J010229.64-091612.7, 2.308, 52146, 658, 582
111686640048537600, 15.9017, -0.9191, 2.44304, J010336.40-005508.7, 2.443, 51816, 396, 297
185434500044423168, 16.1712, -11.0273, 2.24847, J010441.08-110138.1, 2.248, 52146, 658, 1
111686641122279424, 16.5509, 0.3223, 3.11958, J010612.21+001920.2, 3.120, 51816, 396, 553
111686641118085120, 16.5669, 0.2567, 3.04315, J010616.05+001524.0, 3.043, 51816, 396, 552
111686640707043328, 16.5802, 0.8065, 4.44884, J010619.24+004823.3, 4.449, 51816, 396, 454
185716204411813888, 16.7414, -8.9167, 2.35015, J010657.94-085500.1, 2.346, 52199, 659, 420
185716203455512576, 16.9948, -10.3213, 2.52766, J010758.75-101916.7, 2.555, 52199, 659, 192
111686641487183872, 17.0636, 0.1191, 2.35748, J010815.26+000708.6, 2.355, 51816, 396, 640
111968020892483584, 17.0946, 0.1967, 3.70637, J010822.70+001147.9, 3.708, 51794, 397, 382
119004967561330688, 17.0991, 14.2472, 2.25718, J010823.77+141450.0, 2.258, 51811, 422, 200
111968020686962688, 17.2418, 0.8541, 2.97261, J010858.02+005114.6, 2.973, 51794, 397, 333
185716204789301248, 17.2747, -9.4805, 2.58108, J010905.93-092849.8, 2.582, 52199, 659, 510
119004968882536448, 17.3695, 14.8226, 2.49795, J010928.67+144921.1, 2.493, 51811, 422, 515
185716202859921408, 17.6292, -10.9021, 3.22931, J011031.01-105407.5, 3.231, 52199, 659, 50
111968021223833600, 17.6305, 0.6102, 0.12230, J011031.30+003636.5, 3.757, 51794, 397, 461
119286485772926976, 17.9558, 14.0377, 2.93129, J011149.39+140215.7, 2.934, 51821, 423, 268
119286486049751040, 18.0242, 15.4439, 3.09411, J011205.80+152638.0, 3.092, 51821, 423, 334
111968021441937408, 18.1557, 0.3249, 2.65571, J011237.36+001929.7, 2.697, 51794, 397, 513
111968021429354496, 18.2130, 0.1559, 2.86270, J011251.12+000921.3, 2.863, 51794, 397, 510
119286485819064320, 18.2742, 14.3146, 2.92736, J011305.79+141852.4, 2.927, 51821, 423, 279
185997584794386432, 18.4665, -9.5975, 3.66813, J011351.96-093551.0, 3.669, 52177, 660, 395
185716202713120768, 18.5397, -10.4735, 2.30149, J011409.53-102824.6, 2.301, 52199, 659, 15
185997584169435136, 18.7149, -10.6727, 2.60424, J011451.58-104021.6, 2.604, 52177, 660, 246
185997584207183872, 18.7242, -10.6594, 3.73000, J011453.81-103934.0, 3.730, 52177, 660, 255
185997584941187072, 18.8046, -9.0924, 2.23685, J011513.10-090532.7, 2.237, 52177, 660, 430
185997584165240832, 18.8851, -10.8834, 2.96005, J011532.42-105300.2, 2.960, 52177, 660, 245
185997585079599104, 18.9399, -9.2493, 2.50544, J011545.58-091457.3, 2.512, 52177, 660, 463
185997583955525632, 18.9425, -10.0294, 2.50642, J011546.19-100145.8, 2.507, 52177, 660, 195
185997585331257344, 19.6607, -8.4940, 2.39621, J011838.56-082938.5, 2.397, 52177, 660, 523
